기준_년분기_코드,구명,행정동_코드_명,서비스_업종_코드_명,당월_매출_금액,주중_매출_금액,주말_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,당월_매출_건수,주중_매출_건수,주말_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20253,강남구,신사동,치킨전문점,636496084,481134261,155361823,5271160,76703207,141729771,110037240,104216545,47402711,11728,8810,2918,5799,4234,258,1686,2618,2155,2310,1008
20253,강남구,논현1동,치킨전문점,241041649,197941528,43100121,462643,17962706,55509861,38196655,32838769,29064803,7942,6077,1865,4343,2386,27,790,2035,1586,1182,1110
20253,강남구,논현2동,치킨전문점,842535952,700682661,141853291,1601386,67806390,148657980,138862954,121339304,53813240,17249,15201,2048,9225,3719,32,1550,3028,3931,2966,1434
20253,강남구,압구정동,치킨전문점,363738002,280204319,83533683,3303288,34539545,74646786,66258705,71190077,28702368,5932,4577,1355,2813,2109,138,655,1090,1262,1131,642
20253,강남구,청담동,치킨전문점,465034987,371311636,93723351,2187067,26456851,73775757,93766889,77807115,81933538,9794,7476,2318,4903,3247,68,666,1593,1919,2027,1877
20253,강남구,삼성1동,치킨전문점,624191836,585673899,38517937,532441,43604156,111772998,103826580,82351905,25867227,8764,8152,612,3775,2292,5,691,1822,1637,1404,505
20253,강남구,삼성2동,치킨전문점,488534708,382525910,106008798,5782554,44143819,84013270,86861318,95287337,51036270,12527,9750,2777,5749,4574,234,1509,2156,2220,2792,1412
20253,강남구,대치1동,치킨전문점,291388913,216484047,74904866,1970106,15225514,20422234,103585621,80415627,21728744,6004,4502,1502,3118,2197,78,407,419,2200,1669,544
20253,강남구,대치2동,치킨전문점,751762958,584383176,167379782,14867427,42320283,95304046,197452115,163211953,57570392,16929,12104,4825,8784,5734,799,1075,1816,4832,4569,1427
20253,강남구,대치4동,치킨전문점,1042327022,784612528,257714494,20451929,88370140,138914992,235864641,213287386,84337798,22322,16394,5928,10868,7933,939,2126,3017,5199,5340,2177
20253,강남구,역삼1동,치킨전문점,2900987617,2377304953,523682664,16374062,317668513,615917894,435410112,479620286,230277450,57841,46214,11627,30573,16718,822,8100,13588,9392,9409,5968
20253,강남구,역삼2동,치킨전문점,591901396,517235689,74665707,952385,33967601,94107964,125036063,106148931,26886256,11759,10456,1303,5497,3909,38,965,2706,2810,2281,607
20253,강남구,도곡1동,치킨전문점,36639154,32582042,4057112,1019542,1692178,4278923,16834799,6388159,2907613,5305,4859,446,2036,3135,296,262,719,2585,886,423
20253,강남구,도곡2동,치킨전문점,168359649,130108508,38251141,273830,12249677,39205468,24171129,27459091,19689903,3207,2336,871,1789,825,10,297,675,548,643,442
20253,강남구,개포2동,치킨전문점,139862208,90665424,49196784,2206450,8513634,15894782,30781323,42538375,30513001,6697,4184,2513,3742,2777,168,520,857,1516,1931,1530
20253,강남구,개포4동,치킨전문점,306304456,200562231,105742225,3368846,15910242,45985273,66500296,84876339,61650216,10045,6777,3268,5997,3641,197,534,1444,2247,2885,2336
20253,강남구,세곡동,치킨전문점,378341927,275075885,103266042,1288239,20472188,62497771,107999783,85341038,48506227,11283,7791,3492,6550,3891,93,685,2035,3467,2537,1626
20253,강남구,일원본동,치킨전문점,29365396,18816513,10548883,173523,3170963,2802256,5724005,8024874,6727094,1242,769,473,704,477,10,136,137,304,342,253
20253,강남구,일원1동,치킨전문점,436171477,294740039,141431438,3585828,33014961,93545484,107484359,113754615,64015471,14881,9591,5290,9069,5428,160,1177,3345,3505,3899,2408
20253,강남구,수서동,치킨전문점,259508539,206357430,53151109,117019,15560750,43919890,55526171,57006086,51240967,5884,4580,1304,3672,1600,7,360,1004,1202,1141,1563
20253,강동구,강일동,치킨전문점,186023928,129080525,56943403,2061428,16706190,34536198,45678047,48745765,31451631,5733,3902,1831,3625,1959,46,499,1165,1298,1403,1172
20253,강동구,상일동,치킨전문점,90832155,59915592,30916563,0,5406533,16672769,24776579,19489473,16255336,2475,1560,915,1648,681,0,137,413,599,638,548
20253,강동구,명일1동,치킨전문점,396628071,258936888,137691183,3822484,33038049,52256395,87998336,123281023,67836556,11099,7386,3713,6240,4446,191,991,1556,2413,3622,1910
20253,강동구,명일2동,치킨전문점,149474461,103097272,46377189,2198812,11505145,18142665,39624633,37588118,26671690,2663,1986,677,1334,1125,53,203,362,781,763,295
20253,강동구,고덕1동,치킨전문점,17387986,11392934,5995052,157436,1123827,1461094,5394810,6546935,2703884,776,489,287,497,279,5,60,67,262,256,126
20253,강동구,고덕2동,치킨전문점,560817410,355305499,205511911,1477857,32475626,93628890,151782831,143019525,99730223,15899,10033,5866,9435,5907,74,1126,2707,4444,4195,2794
20253,강동구,암사1동,치킨전문점,289507330,178999752,110507578,304229,14164010,53025155,53373776,58744050,82483494,23146,13789,9357,12498,9954,36,1444,4729,4459,4665,7122
20253,강동구,암사2동,치킨전문점,216998629,145231827,71766802,0,13546009,44528134,66373689,48111930,37741521,6460,4312,2148,3607,2727,0,437,1274,1816,1553,1255
20253,강동구,암사3동,치킨전문점,142173631,87871571,54302060,501549,4595439,18655835,54853902,24959599,29936128,6330,3962,2368,3570,2542,20,186,930,2463,1245,1268
20253,강동구,천호1동,치킨전문점,1014145616,816241826,197903790,313739,37448922,156207055,147177784,208014503,440860864,23485,16734,6751,14706,8643,21,1476,4308,5359,6147,6039
20253,강동구,천호2동,치킨전문점,277497661,182412540,95085121,172993,23138849,59272924,62689971,70191002,50212039,7142,4668,2474,4346,2560,6,651,1429,1543,1826,1446
20253,강동구,천호3동,치킨전문점,120159782,84396509,35763273,1261542,10279234,22284635,19090277,31687651,24046241,4888,3309,1579,3204,1522,40,507,1107,808,1290,971
20253,강동구,성내1동,치킨전문점,21000000,15237028,5762972,61062,1188966,3053484,4175769,5983301,5544247,939,672,267,607,315,4,58,156,214,241,248
20253,강동구,성내2동,치킨전문점,483082165,343875368,139206797,879056,95247826,67040377,67573597,143112409,103322653,8935,6249,2686,5703,3092,47,1171,1909,1911,2030,1728
20253,강동구,성내3동,치킨전문점,393946049,251124796,142821253,2924293,34551388,70183016,90653790,94460663,83530819,12687,8301,4386,7717,4595,96,1215,2506,2836,2995,2661
20253,강동구,길동,치킨전문점,784937073,545594631,239342442,2359238,63538039,159705576,147870801,191646369,179559454,28442,19553,8889,18129,9746,153,2409,5472,5614,6645,7580
20253,강동구,둔촌2동,치킨전문점,159714714,122175902,37538812,1072977,7035508,23265587,32281229,41805074,35529969,5313,3939,1374,3450,1555,22,200,850,1160,1492,1281
20254,강북구,삼양동,치킨전문점,14370640,10701790,3668850,0,281318,1992666,3797787,4348701,3950168,551,400,151,458,93,0,12,82,164,152,141
20254,강북구,미아동,치킨전문점,123036831,89513536,33523295,740762,6758526,19167134,28657359,31580067,26224025,4116,2965,1151,2637,1349,34,284,659,791,1209,1007
20254,강북구,송중동,치킨전문점,166143915,108836073,57307842,365193,27654397,32112949,35171888,40422648,29097873,4566,3112,1454,2520,2026,17,628,748,912,1360,882
20254,강북구,송천동,치킨전문점,397144516,253152591,143991925,686781,19381366,37350841,103402834,121316599,110423701,13592,8786,4806,8777,4711,39,546,1280,3294,4163,4171
20254,강북구,삼각산동,치킨전문점,200019187,135461076,64558111,771252,14086471,34115049,64746496,54089774,24844058,6194,4124,2070,3629,2416,45,440,1060,1773,1856,872
20254,강북구,번1동,치킨전문점,179601648,123627658,55973990,1739604,22663645,34918095,40209756,41633139,34745833,6328,4380,1948,3610,2667,66,796,1156,1349,1515,1397
20254,강북구,번3동,치킨전문점,118872829,82776289,36096540,544947,8367114,22027978,29620573,29418491,25425072,6194,4615,1579,3372,2772,38,479,1163,1637,1548,1277
20254,강북구,수유1동,치킨전문점,11863298,6162213,5701085,102538,0,783386,2592734,3398387,4622977,573,317,256,391,176,6,0,48,146,181,186
20254,강북구,수유2동,치킨전문점,319434854,230533311,88901543,707994,27965004,70221898,63655655,85231160,58657768,13160,9477,3683,6962,6036,56,1225,2568,2697,3998,2457
20254,강북구,수유3동,치킨전문점,473050947,316656910,156394037,3601151,46868670,84445063,100816503,145452081,78356229,14492,9839,4653,9064,5233,82,1423,2503,3163,4312,2814
20254,강북구,우이동,치킨전문점,161146246,98508450,62637796,124469,12247759,19713568,27156211,47102775,40503143,5161,3250,1911,3337,1669,5,383,671,934,1593,1415
20254,강북구,인수동,치킨전문점,2531828,2183772,348056,0,0,673657,639974,578222,533313,140,118,22,96,39,0,0,40,34,33,28
20254,강서구,염창동,치킨전문점,198434114,142315899,56118215,980367,9364587,27211059,54395854,57755903,30844229,6971,4817,2154,3903,2745,45,352,1158,1978,1852,1264
20254,강서구,등촌1동,치킨전문점,384417602,313135291,71282311,719926,24621165,74067120,81218636,78152691,46480639,9346,7331,2015,4936,3264,19,723,2074,1979,1975,1430
20254,강서구,등촌2동,치킨전문점,116299731,87944518,28355213,352327,5834988,17811537,22983814,40973837,26423591,4692,3478,1214,2539,2116,15,280,817,931,1611,1001
20254,강서구,등촌3동,치킨전문점,656726346,506383567,150342779,1332827,61370983,129217054,101329350,133091214,117394040,15862,11644,4218,8832,5663,78,1858,3372,2404,3289,3495
20254,강서구,화곡1동,치킨전문점,694387788,491468488,202919300,528122,158716393,167336184,146936057,128334112,63498252,15185,10451,4734,9263,5706,22,2384,3456,3588,3716,1801
20254,강서구,화곡2동,치킨전문점,35384013,23979553,11404460,0,4080988,6621964,10382519,8454039,5844503,1415,996,419,817,598,0,232,293,361,305,224
20254,강서구,화곡3동,치킨전문점,468802999,339367257,129435742,3467953,60825019,112823256,84266964,119559816,80182370,12864,9410,3454,7610,5147,103,1607,2815,2376,3500,2359
20254,강서구,화곡4동,치킨전문점,215691526,142262766,73428760,0,14573688,32819375,50591758,63931777,46010711,10200,6897,3303,6035,4074,0,721,1964,2217,2883,2325
20254,강서구,화곡본동,치킨전문점,156893418,122046162,34847256,280201,14077556,29912017,41549241,42524372,23548404,9978,7761,2217,5682,4218,30,927,2134,2246,2846,1717
20254,강서구,화곡6동,치킨전문점,423559251,290450216,133109035,1350456,34214842,91425631,127160512,86650382,59668618,12779,8830,3949,8408,3894,50,993,2674,3468,2780,2342
20254,강서구,화곡8동,치킨전문점,50931058,37015396,13915662,0,3477222,13352401,7965370,13286670,12294204,2263,1714,549,1351,891,0,173,626,402,523,518
20254,강서구,가양1동,치킨전문점,158914237,131755732,27158505,473773,11315363,29888446,35945887,31990870,23749831,3714,2960,754,1953,1382,22,319,718,850,802,624
20254,강서구,가양3동,치킨전문점,103500820,75617025,27883795,1065348,9802188,22569723,17093342,17216981,23511144,3942,2826,1116,2198,1533,53,287,903,692,687,1109
20254,강서구,발산1동,치킨전문점,122888986,89716373,33172613,1046884,11542351,20046566,26755638,30894531,16099396,3824,2687,1137,2156,1358,64,389,600,972,914,575
20254,강서구,우장산동,치킨전문점,60620389,44442817,16177572,0,8568655,9128954,13569502,16972972,12380306,2576,1922,654,1651,925,0,423,446,459,603,645
20254,강서구,공항동,치킨전문점,224805833,182209080,42596753,441499,23230021,51611694,55225731,42625452,26553210,5938,4580,1358,3476,2098,18,725,1390,1408,1190,842
20254,강서구,방화1동,치킨전문점,524784198,361584749,163199449,3137046,28752424,69546899,117078779,140998854,121465326,18263,12467,5796,10578,7024,97,1096,2679,3874,4752,5103
20254,강서구,방화2동,치킨전문점,188892574,133428176,55464398,1028474,8993854,21489619,38568587,53980700,41421058,7893,5304,2589,4874,2722,68,714,1251,1867,2012,1683
20254,강서구,방화3동,치킨전문점,183552651,125518356,58034295,1639224,11821630,24971819,38221041,51969330,50510700,6981,4806,2175,3855,3054,111,494,994,1459,1793,2061
20254,강남구,신사동,치킨전문점,677387043,476824149,200562894,3987645,75140343,137562886,111424779,91567383,76976974,10870,8072,2798,5694,3524,156,1597,2245,1998,2013,1206
20254,강남구,논현1동,치킨전문점,232942193,178804366,54137827,343722,22158287,54120381,42191882,35591279,23139077,7977,5860,2117,4584,2330,25,851,1968,1598,1449,1025
20254,강남구,논현2동,치킨전문점,826117842,704930224,121187618,482129,71100430,187671828,147131007,112552141,59069285,16833,14667,2166,9307,3553,37,1377,3471,3644,2870,1463
20254,강남구,압구정동,치킨전문점,332962563,264745061,68217502,1000548,35889109,64311854,58113282,59229075,44752186,5069,3993,1076,2649,1684,40,633,933,910,1046,772
20254,강남구,청담동,치킨전문점,467085047,362237001,104848046,2257821,22190873,72701375,78178798,91817934,83020406,9900,7390,2510,4859,3267,56,527,1564,1647,2264,2066
20254,강남구,삼성1동,치킨전문점,686181772,616786684,69395088,1439764,65062910,135543784,125160184,94101860,35410303,9612,8537,1075,4491,2590,33,1097,2087,1747,1481,637
20254,강남구,삼성2동,치킨전문점,439736835,341659346,98077489,7808020,50890784,74525771,76884913,79615211,50115314,11830,9220,2610,6005,3888,310,1419,2055,2124,2531,1452
20254,강남구,대치1동,치킨전문점,272476750,202301406,70175344,2744036,16781025,15177766,94738694,61734738,31187932,5582,4061,1521,2884,1944,111,379,351,2000,1303,688
20254,강남구,대치2동,치킨전문점,751876187,581102215,170773972,12928326,46727574,92328503,197154891,155940197,59945510,15822,11469,4353,8240,5267,619,822,1648,4917,4024,1477
20254,강남구,대치4동,치킨전문점,1005110377,768307595,236802782,15419427,77071931,140954790,218322664,215167309,89221448,21463,15591,5872,11259,6871,645,1997,2872,5278,5577,1759
20254,강남구,역삼1동,치킨전문점,2687498198,2177332522,510165676,22466577,327800804,604100398,414075230,357464311,179370046,54196,43338,10858,28603,15889,912,8729,13242,8704,8226,4669
20254,강남구,역삼2동,치킨전문점,500215184,442711866,57503318,661464,42888051,70351071,115795407,91394655,24957272,10798,9937,861,5034,3724,23,1153,2569,2560,1936,519
20254,강남구,도곡1동,치킨전문점,37091061,31333288,5757773,898941,2467212,3966536,16201506,7211628,3745889,4986,4592,394,2269,2611,261,289,750,2183,984,414
20254,강남구,도곡2동,치킨전문점,123012853,95696278,27316575,692822,9591224,21665061,21971375,23290603,16853722,2586,1935,651,1465,686,16,195,465,524,558,395
20254,강남구,개포2동,치킨전문점,142014922,103026833,38988089,2049912,9138710,21089884,30597521,35807474,28980717,6067,4162,1905,3171,2651,125,505,823,1426,1620,1327
20254,강남구,개포4동,치킨전문점,290150044,195237124,94912920,2929070,21531250,43182686,66977447,77995607,52777209,9919,6697,3222,5902,3449,134,580,1231,2494,2693,2219
20254,강남구,세곡동,치킨전문점,305424319,224037430,81386889,1999518,17608719,42080628,92481313,62082262,44501884,9630,7002,2628,5640,3215,95,637,1435,2977,2048,1667
20254,강남구,일원본동,치킨전문점,29997727,19069756,10927971,249472,1855841,3189184,6553582,6993664,6424067,1106,652,454,617,424,5,101,132,303,239,261
20254,강남구,일원1동,치킨전문점,381994106,259395414,122598692,6854605,25210736,55906075,94269061,110852480,68566875,14038,9249,4789,8728,4781,273,1039,2424,3440,3854,2482
20254,강남구,수서동,치킨전문점,278802622,218940201,59862421,1536944,20162920,47270084,53861923,46854327,61871977,6458,4981,1477,3801,1942,43,461,1119,1168,1178,1781
20254,강동구,강일동,치킨전문점,178433876,113192252,65241624,801528,16940839,34295332,42591644,46533045,27631019,5605,3679,1926,3488,1942,27,518,1158,1224,1471,1031
20254,강동구,상일동,치킨전문점,112536121,70378888,42157233,0,8589448,16015401,41471432,21604554,14888657,2675,1742,933,1749,835,0,164,370,943,639,469
20254,강동구,명일1동,치킨전문점,365328039,253167848,112160191,2387199,26729341,50883723,84121731,104393311,64699316,10561,7316,3245,6153,3986,100,1142,1415,2567,3036,1884
20254,강동구,명일2동,치킨전문점,174525207,127710557,46814650,2296246,13193100,26961578,59799638,45305845,19511245,3681,2733,948,2146,1411,74,283,517,1213,985,483
20254,강동구,고덕1동,치킨전문점,15939086,10238766,5700320,0,179151,2616151,4758420,5394081,2991283,694,451,243,472,222,0,11,119,206,227,131
20254,강동구,고덕2동,치킨전문점,523140076,359018917,164121159,5912344,35485387,80322028,131989281,135280685,94953889,15355,10524,4831,9437,5248,195,1101,2384,3994,4176,2831
20254,강동구,암사1동,치킨전문점,368491945,249123694,119368251,1281787,20414247,55002821,66192727,99624390,89814731,28255,17950,10305,15755,11450,114,2182,5422,5297,6133,8061
20254,강동구,암사2동,치킨전문점,188601769,131830842,56770927,0,11600786,30401839,56906662,58726613,24791190,5865,4092,1773,3588,2125,0,322,1009,1808,1661,915
20254,강동구,암사3동,치킨전문점,129042962,84436426,44606536,849642,5210922,16419771,47374429,23993214,30595212,5719,3651,2068,2931,2677,52,305,789,2252,1133,1074
20254,강동구,천호1동,치킨전문점,823640719,661799028,161841691,1115001,33014972,94566935,188549577,158039503,325512267,20238,14129,6109,12919,7169,56,1293,3488,4669,5292,5291
20254,강동구,천호2동,치킨전문점,286283894,189281142,97002752,1124456,22567733,52725965,69610295,70685766,48998245,7630,5062,2568,4514,2683,29,575,1456,1719,1922,1491
20254,강동구,천호3동,치킨전문점,121377142,84947217,36429925,670663,10305297,20221197,22769555,35900655,25458232,4808,3320,1488,3136,1577,20,577,780,984,1311,1041
20254,강동구,성내1동,치킨전문점,21000000,15271934,5728066,190895,1110858,2632511,5086844,5392598,5288847,974,713,261,610,349,15,51,150,231,246,266
20254,강동구,성내2동,치킨전문점,597267971,490440435,106827536,1411747,102138411,78089423,67192517,135288557,201879424,9137,6493,2644,5743,3196,41,892,2074,1957,2138,1832
20254,강동구,성내3동,치킨전문점,402355265,256408757,145946508,2242404,47331475,85441710,86236187,84084016,78497567,15227,10040,5187,8736,6147,112,1807,3184,3464,3358,2954
20254,강동구,길동,치킨전문점,633124290,418892777,214231513,1792023,64618522,110511931,136989009,147755479,127770338,25040,16663,8377,15435,8808,119,2411,4281,5243,6208,5976
20254,강동구,둔촌2동,치킨전문점,148253347,111741835,36511512,117547,4807461,20650030,31510950,35090708,43516541,5195,3781,1414,3351,1648,6,208,808,1057,1340,1580
