"분기","시군구명","행정동명","브랜드","점포수"
"2023Q2","강남구","압구정동","인생식당","1"
"2023Q2","강남구","압구정동","인용","1"
"2023Q2","강남구","압구정동","일번지식당","1"
"2023Q2","강남구","역삼1동","BBQ","2"
"2023Q2","강남구","역삼1동","BHC","1"
"2023Q2","강남구","역삼1동","가마치통닭","1"
"2023Q2","강남구","역삼1동","감탄계","1"
"2023Q2","강남구","역삼1동","강남치킨","1"
"2023Q2","강남구","역삼1동","교촌치킨","2"
"2023Q2","강남구","역삼1동","굽네치킨","1"
"2023Q2","강남구","역삼1동","깐부치킨","6"
"2023Q2","강남구","역삼1동","꼭그닭","1"
"2023Q2","강남구","역삼1동","나이티지","1"
"2023Q2","강남구","역삼1동","네네치킨","1"
"2023Q2","강남구","역삼1동","뉴욕","1"
"2023Q2","강남구","역삼1동","대왕통닭","1"
"2023Q2","강남구","역삼1동","돈치킨","1"
"2023Q2","강남구","역삼1동","둘둘치킨","1"
"2023Q2","강남구","역삼1동","또봉이통닭","1"
"2023Q2","강남구","역삼1동","매드후라이치킨","1"
"2023Q2","강남구","역삼1동","미래닭","1"
"2023Q2","강남구","역삼1동","별컵맥주","1"
"2023Q2","강남구","역삼1동","보드람치킨","1"
"2023Q2","강남구","역삼1동","부어치킨","1"
"2023Q2","강남구","역삼1동","뷰스","1"
"2023Q2","강남구","역삼1동","비비앤","1"
"2023Q2","강남구","역삼1동","산골옛날통닭","1"
"2023Q2","강남구","역삼1동","순살만공격강남","1"
"2023Q2","강남구","역삼1동","쌀쌀맞은닭","1"
"2023Q2","강남구","역삼1동","아이러브펍","1"
"2023Q2","강남구","역삼1동","오븐에빠진닭","1"
"2023Q2","강남구","역삼1동","원주","1"
"2023Q2","강남구","역삼1동","윙스탑","1"
"2023Q2","강남구","역삼1동","육품88","1"
"2023Q2","강남구","역삼1동","음마","1"
"2023Q2","강남구","역삼1동","이케이푸드","1"
"2023Q2","강남구","역삼1동","지코바치킨","1"
"2023Q2","강남구","역삼1동","진담푸드강남역1호점꼬꼬아찌","1"
"2023Q2","강남구","역삼1동","청년치킨","1"
"2023Q2","강남구","역삼1동","치킨공식","1"
"2023Q2","강남구","역삼1동","치킨먹고팔자피자","1"
"2023Q2","강남구","역삼1동","칸나닭집","1"
"2023Q2","강남구","역삼1동","케그샵프리미엄수제맥주&전통주셀렉샵","1"
"2023Q2","강남구","역삼1동","케이욱","1"
"2023Q2","강남구","역삼1동","코리안치킨클럽","1"
"2023Q2","강남구","역삼1동","큐큐치킨","1"
"2023Q2","강남구","역삼1동","통닭왕강남","1"
"2023Q2","강남구","역삼1동","파리크라상쉐이크쉑강남","1"
"2023Q2","강남구","역삼1동","푸라닭","1"
"2023Q2","강남구","역삼1동","퓨처키친","1"
"2023Q2","강남구","역삼1동","한앤둘치킨","2"
"2023Q2","강남구","역삼1동","행그리조핫치킨","1"
"2023Q2","강남구","역삼1동","현대치킨","1"
"2023Q2","강남구","역삼1동","후라이드참잘하는집","1"
"2023Q2","강남구","역삼2동","BHC","1"
"2023Q2","강남구","역삼2동","굽네치킨","1"
"2023Q2","강남구","역삼2동","깐부치킨","2"
"2023Q2","강남구","역삼2동","누구나홀닭반한닭","1"
"2023Q2","강남구","역삼2동","도담치킨","1"
"2023Q2","강남구","역삼2동","메이플","1"
"2023Q2","강남구","역삼2동","미담숯불바베큐","1"
"2023Q2","강남구","역삼2동","삼풍치킨","1"
"2023Q2","강남구","역삼2동","아하치킨","1"
"2023Q2","강남구","역삼2동","처갓집양념치킨","1"
"2023Q2","강남구","역삼2동","페리카나","1"
"2023Q2","강남구","역삼2동","훌랄라치킨","1"
"2023Q2","강남구","일원1동","BBQ","1"
"2023Q2","강남구","일원1동","BHC","1"
"2023Q2","강남구","일원1동","곡물치킨","1"
"2023Q2","강남구","일원1동","교촌치킨","1"
"2023Q2","강남구","일원1동","굽네치킨","1"
"2023Q2","강남구","일원1동","깐부치킨","1"
"2023Q2","강남구","일원1동","꼬꾸이누룽지통닭","1"
"2023Q2","강남구","일원1동","꾸브라꼬숯불두마리치킨","1"
"2023Q2","강남구","일원1동","미스터키친&오로지","1"
"2023Q2","강남구","일원1동","용천옛날통닭","1"
"2023Q2","강남구","일원1동","우리닭강정","1"
"2023Q2","강남구","일원1동","페리카나","1"
"2023Q2","강남구","일원1동","푸라닭","1"
"2023Q2","강남구","일원본동","BBQ","1"
"2023Q2","강남구","일원본동","BHC","1"
"2023Q2","강남구","일원본동","가마치통닭","1"
"2023Q2","강남구","일원본동","교촌치킨","1"
"2023Q2","강남구","청담동","고고에프앤디","1"
"2023Q2","강남구","청담동","교촌치킨","1"
"2023Q2","강남구","청담동","굽네치킨","1"
"2023Q2","강남구","청담동","깐부치킨","3"
"2023Q2","강남구","청담동","바른치킨","1"
"2023Q2","강남구","청담동","사또치킨","1"
"2023Q2","강남구","청담동","자담치킨","1"
"2023Q2","강남구","청담동","정스치킨","1"
"2023Q2","강남구","청담동","청담에프엔비","1"
"2023Q2","강동구","강일동","BBQ","1"
"2023Q2","강동구","강일동","BHC","1"
"2023Q2","강동구","강일동","교촌치킨","1"
"2023Q2","강동구","강일동","굽네치킨","1"
"2023Q2","강동구","강일동","네네치킨","1"
"2023Q2","강동구","강일동","레전드치킨","1"
"2023Q2","강동구","강일동","명가통닭강일점","1"
"2023Q2","강동구","강일동","쌀통닭강일점","1"
"2023Q2","강동구","강일동","지코바치킨","1"
"2023Q2","강동구","강일동","처갓집양념치킨","1"
"2023Q2","강동구","강일동","치킨마루강일점","1"
"2023Q2","강동구","강일동","호식이두마리치킨","1"
"2023Q2","강동구","고덕1동","교촌치킨","1"
"2023Q2","강동구","고덕1동","또봉이통닭고덕1동점","1"
"2023Q2","강동구","고덕1동","본스치킨","1"
"2023Q2","강동구","고덕1동","자담치킨","1"
"2023Q2","강동구","고덕1동","추닭집","1"
"2023Q2","강동구","고덕1동","치킨매니아","1"
"2023Q2","강동구","고덕1동","페리카나","1"
"2023Q2","강동구","고덕2동","60계치킨","1"
"2023Q2","강동구","고덕2동","BBQ","1"
"2023Q2","강동구","고덕2동","가마로강정상일동역점","1"
"2023Q2","강동구","고덕2동","교촌치킨","1"
"2023Q2","강동구","고덕2동","굽네치킨","1"
"2023Q2","강동구","고덕2동","동네치맥","1"
"2023Q2","강동구","고덕2동","또래오래","1"
"2023Q2","강동구","고덕2동","와이제이푸드키친","1"
"2023Q2","강동구","고덕2동","처갓집양념치킨","1"
"2023Q2","강동구","고덕2동","콤미치킨","1"
"2023Q2","강동구","고덕2동","푸라닭","1"
"2023Q2","강동구","고덕2동","후라이드참잘하는집후참","1"
"2023Q2","강동구","길동","2피자1치킨상회","1"
"2023Q2","강동구","길동","88켄터키치킨","1"
"2023Q2","강동구","길동","BBQ","1"
"2023Q2","강동구","길동","BHC","1"
"2023Q2","강동구","길동","가마로강정길동역점","1"
"2023Q2","강동구","길동","교촌치킨","2"
"2023Q2","강동구","길동","굽네치킨","1"
"2023Q2","강동구","길동","길동치킨맨","1"
"2023Q2","강동구","길동","꾸브라꼬숯불두마리치킨","1"
"2023Q2","강동구","길동","노랑통닭","1"
"2023Q2","강동구","길동","닭가대표","1"
"2023Q2","강동구","길동","닭강정과칭구들","1"
"2023Q2","강동구","길동","돈치킨","1"
"2023Q2","강동구","길동","만년닭강정","1"
"2023Q2","강동구","길동","맥시칸숯불바베큐","1"
"2023Q2","강동구","길동","명치킨","1"
"2023Q2","강동구","길동","브라운치킨","1"
"2023Q2","강동구","길동","수준이다른치킨강동","1"
"2023Q2","강동구","길동","순살만공격강동","1"
"2023Q2","강동구","길동","썬더치킨","1"
"2023Q2","강동구","길동","오태식해바라기치킨","1"
"2023Q2","강동구","길동","와구이닭","1"
"2023Q2","강동구","길동","의리치킨","1"
"2023Q2","강동구","길동","인생닭강정길동","1"
"2023Q2","강동구","길동","지도리치킨","1"
"2023Q2","강동구","길동","찬앤찬치킨","1"
"2023Q2","강동구","길동","처갓집양념치킨","1"
"2023Q2","강동구","길동","청년치킨","1"
"2023Q2","강동구","길동","페리카나","1"
"2023Q2","강동구","길동","푸라닭","1"
"2023Q2","강동구","길동","한국통닭","1"
"2023Q2","강동구","길동","호치킨","1"
"2023Q2","강동구","둔촌2동","1번지통닭","1"
"2023Q2","강동구","둔촌2동","BBQ","1"
"2023Q2","강동구","둔촌2동","BHC","1"
"2023Q2","강동구","둔촌2동","가마로강정","1"
"2023Q2","강동구","둔촌2동","교촌치킨","1"
"2023Q2","강동구","둔촌2동","굽네치킨","1"
"2023Q2","강동구","둔촌2동","맛닭꼬보훈","1"
"2023Q2","강동구","둔촌2동","맥시칸치킨","1"
"2023Q2","강동구","둔촌2동","전서방네치킨","1"
"2023Q2","강동구","둔촌2동","지도리치킨","1"
"2023Q2","강동구","명일1동","BBQ","2"
"2023Q2","강동구","명일1동","BHC","1"
"2023Q2","강동구","명일1동","가마로강정명일역점","1"
"2023Q2","강동구","명일1동","교촌치킨","1"
"2023Q2","강동구","명일1동","굽네치킨","1"
"2023Q2","강동구","명일1동","노랑통닭","1"
"2023Q2","강동구","명일1동","둘둘치킨","1"
"2023Q2","강동구","명일1동","디디치킨","1"
"2023Q2","강동구","명일1동","레드캡","1"
"2023Q2","강동구","명일1동","명일닭강정","1"
"2023Q2","강동구","명일1동","스카이마늘치킨","1"
"2023Q2","강동구","명일1동","아이벗치킨","1"
"2023Q2","강동구","명일1동","옛날통닭","1"
"2023Q2","강동구","명일1동","지도리치킨","1"
"2023Q2","강동구","명일1동","치킨더홈강동","1"
"2023Q2","강동구","명일1동","치킨매니아","1"
"2023Q2","강동구","명일1동","큰집닭강정","1"
"2023Q2","강동구","명일1동","푸라닭","1"
"2023Q2","강동구","명일1동","프라이드프라이드","1"
"2023Q2","강동구","명일1동","한방숯불바베큐","1"
"2023Q2","강동구","명일2동","김순례닭강정","1"
"2023Q2","강동구","명일2동","깐부치킨","1"
"2023Q2","강동구","명일2동","네네치킨","1"
"2023Q2","강동구","명일2동","닐리비스트로","1"
"2023Q2","강동구","명일2동","두레통닭","1"
"2023Q2","강동구","명일2동","지코바치킨","1"
"2023Q2","강동구","명일2동","페리카나","1"
"2023Q2","강동구","상일1동","BBQ","1"
"2023Q2","강동구","상일1동","BHC","1"
"2023Q2","강동구","상일1동","계열사","1"
"2023Q2","강동구","상일1동","교촌치킨","1"
"2023Q2","강동구","상일1동","굽네치킨","1"
"2023Q2","강동구","상일1동","김종구식맛치킨,옛날통닭","1"
"2023Q2","강동구","상일1동","두레통닭상일점","1"
"2023Q2","강동구","상일1동","옛날통닭","1"
"2023Q2","강동구","상일1동","오븐마루","1"
"2023Q2","강동구","상일1동","처갓집양념치킨","1"
"2023Q2","강동구","상일1동","페리카나","1"
"2023Q2","강동구","상일1동","훌랄라참숯바베큐상일","1"
"2023Q2","강동구","상일2동","옛날통닭","1"
"2023Q2","강동구","성내1동","마곡닭한마리강동","1"
"2023Q2","강동구","성내1동","명가통닭강동구청역점","1"
"2023Q2","강동구","성내1동","부어치킨","1"
"2023Q2","강동구","성내1동","치킨주막강동","1"
"2023Q2","강동구","성내1동","페리카나","1"
"2023Q2","강동구","성내2동","BHC","1"
"2023Q2","강동구","성내2동","교촌치킨","1"
"2023Q2","강동구","성내2동","굽네치킨","1"
"2023Q2","강동구","성내2동","나도람키친","1"
"2023Q2","강동구","성내2동","네네치킨","1"
"2023Q2","강동구","성내2동","대삼박이","1"
"2023Q2","강동구","성내2동","둘둘치킨","1"
"2023Q2","강동구","성내2동","마라닭","1"
"2023Q2","강동구","성내2동","멕시칸치킨","1"
"2023Q2","강동구","성내2동","바른맥주","1"
"2023Q2","강동구","성내2동","쉐프의생안심탕수육","1"
"2023Q2","강동구","성내2동","열불날개","1"
"2023Q2","강동구","성내2동","옛날산골통닭","1"
"2023Q2","강동구","성내2동","오크장작구이","1"
"2023Q2","강동구","성내2동","와바닭강정","1"
"2023Q2","강동구","성내2동","우리호프","1"
"2023Q2","강동구","성내2동","지도리치킨","1"
"2023Q2","강동구","성내2동","천하일미","1"
"2023Q2","강동구","성내2동","천호누룽지통닭구이","1"
"2023Q2","강동구","성내2동","치킨매니아","1"
"2023Q2","강동구","성내2동","호치킨","1"
"2023Q2","강동구","성내3동","60계치킨","1"
"2023Q2","강동구","성내3동","88캔터키치킨","1"
"2023Q2","강동구","성내3동","BBQ","2"
"2023Q2","강동구","성내3동","BHC","1"
"2023Q2","강동구","성내3동","가마로강정올림픽","1"
"2023Q2","강동구","성내3동","굽네치킨","1"
"2023Q2","강동구","성내3동","멕시카나치킨","1"
"2023Q2","강동구","성내3동","바른맥주성내","1"
"2023Q2","강동구","성내3동","바른치킨","1"
"2023Q2","강동구","성내3동","설빙둔촌역점","1"
"2023Q2","강동구","성내3동","예통옛날통닭","1"
"2023Q2","강동구","성내3동","옛날통닭","1"
"2023Q2","강동구","성내3동","와구이닭","1"
"2023Q2","강동구","성내3동","인디안바베큐","1"
"2023Q2","강동구","성내3동","인생닭강정둔촌","1"
"2023Q2","강동구","성내3동","자담치킨","1"
"2023Q2","강동구","성내3동","지코바치킨","1"
"2023Q2","강동구","성내3동","처갓집양념치킨","1"
"2023Q2","강동구","성내3동","치킨욜로","1"
"2023Q2","강동구","성내3동","치킨학교","1"
"2023Q2","강동구","성내3동","큰집닭강정","1"
"2023Q2","강동구","성내3동","푸라닭","1"
"2023Q2","강동구","성내3동","호식이두마리치킨","1"
"2023Q2","강동구","성내3동","호치킨","1"
"2023Q2","강동구","암사1동","굽네치킨","2"
"2023Q2","강동구","암사1동","귀리치킨","1"
"2023Q2","강동구","암사1동","네네치킨","1"
"2023Q2","강동구","암사1동","노랑통닭","1"
"2023Q2","강동구","암사1동","닭강정치킨","1"
"2023Q2","강동구","암사1동","두.부자통닭","1"
"2023Q2","강동구","암사1동","멕시카나치킨","1"
"2023Q2","강동구","암사1동","명가통닭","1"
"2023Q2","강동구","암사1동","세하니허브닭강정","1"
"2023Q2","강동구","암사1동","썬더치킨","1"
"2023Q2","강동구","암사1동","암사닭강정","1"
"2023Q2","강동구","암사1동","옛날산골통닭","1"
"2023Q2","강동구","암사1동","자담치킨","1"
"2023Q2","강동구","암사1동","처갓집양념치킨","1"
"2023Q2","강동구","암사1동","추닭집","1"
"2023Q2","강동구","암사1동","케리홈치킨","1"
"2023Q2","강동구","암사1동","페리카나","1"
"2023Q2","강동구","암사1동","호식이두마리치킨","1"
"2023Q2","강동구","암사2동","60계치킨","1"
"2023Q2","강동구","암사2동","BBQ","1"
"2023Q2","강동구","암사2동","BHC","1"
"2023Q2","강동구","암사2동","교촌치킨","1"
"2023Q2","강동구","암사2동","국민통닭","1"
"2023Q2","강동구","암사2동","보드람치킨","1"
"2023Q2","강동구","암사3동","60계치킨","1"
"2023Q2","강동구","암사3동","BHC","1"
"2023Q2","강동구","암사3동","갓튀김닭","1"
"2023Q2","강동구","암사3동","교촌치킨","1"
"2023Q2","강동구","암사3동","인생닭강정강동롯데","1"
"2023Q2","강동구","천호1동","BBQ","1"
"2023Q2","강동구","천호1동","BHC","1"
"2023Q2","강동구","천호1동","굽네치킨","1"
"2023Q2","강동구","천호1동","그램치킨강동","1"
"2023Q2","강동구","천호1동","기영이숯불두마리치킨","1"
"2023Q2","강동구","천호1동","더기발한","1"
"2023Q2","강동구","천호1동","동근이숯불두마리치킨","1"
"2023Q2","강동구","천호1동","맥그릴치킨","1"
"2023Q2","강동구","천호1동","맥캔치킨","1"
"2023Q2","강동구","천호1동","멕시칸치킨","1"
"2023Q2","강동구","천호1동","옛날통닭","1"
"2023Q2","강동구","천호1동","오가도숯불바베큐치킨","1"
"2023Q2","강동구","천호1동","주니푸드","1"
"2023Q2","강동구","천호1동","지도리치킨","1"
"2023Q2","강동구","천호1동","지코바치킨","1"
"2023Q2","강동구","천호1동","치킨플러스","1"
"2023Q2","강동구","천호1동","하림맥시칸","1"
"2023Q2","강동구","천호1동","호식이두마리치킨","1"
"2023Q2","강동구","천호1동","호치킨","1"
"2023Q2","강동구","천호1동","후라이드참잘하는집","1"
"2023Q2","강동구","천호2동","60계치킨","1"
"2023Q2","강동구","천호2동","BBQ","2"
"2023Q2","강동구","천호2동","BHC","2"
"2023Q2","강동구","천호2동","계림원누릉지통닭구이","1"
"2023Q2","강동구","천호2동","노랑통닭","1"
"2023Q2","강동구","천호2동","닭나라정","1"
"2023Q2","강동구","천호2동","또래오래","1"
"2023Q2","강동구","천호2동","또봉이통닭","1"
"2023Q2","강동구","천호2동","맛닭꼬","1"
"2023Q2","강동구","천호2동","벨치킨","1"
"2023Q2","강동구","천호2동","봉구통닭","1"
"2023Q2","강동구","천호2동","수미치킨","1"
"2023Q2","강동구","천호2동","알랑가치킨","1"
"2023Q2","강동구","천호2동","자담치킨","1"
"2023Q2","강동구","천호2동","전주한옥마을닭꼬치","1"
"2023Q2","강동구","천호2동","참존숯불바베큐","1"
"2023Q2","강동구","천호2동","치킨뱅이","1"
"2023Q2","강동구","천호2동","치킨플러스","1"
"2023Q2","강동구","천호2동","페리카나","2"
"2023Q2","강동구","천호2동","푸라닭","1"
"2023Q2","강동구","천호2동","한국통닭","1"
"2023Q2","강동구","천호3동","BBQ","1"
"2023Q2","강동구","천호3동","BHC","1"
"2023Q2","강동구","천호3동","교촌치킨","1"
"2023Q2","강동구","천호3동","굽네치킨","1"
"2023Q2","강동구","천호3동","네네치킨","1"
"2023Q2","강동구","천호3동","똥구통닭","1"
"2023Q2","강동구","천호3동","똥찌비","1"
"2023Q2","강동구","천호3동","맘스터치앤컴퍼니","1"
"2023Q2","강동구","천호3동","멕시카나치킨","1"
"2023Q2","강동구","천호3동","배통치킨서울천호","1"
"2023Q2","강동구","천호3동","양지치킨","1"
"2023Q2","강동구","천호3동","찰스치킨","1"
"2023Q2","강동구","천호3동","참좋은치킨","1"
"2023Q2","강동구","천호3동","치토스","1"
"2023Q2","강동구","천호3동","크~최고맛난치킨","1"
"2023Q2","강동구","천호3동","풍성한","1"
"2023Q2","강동구","천호3동","화락바베큐치킨강동","1"
"2023Q2","강북구","미아동","1人1닭","1"
"2023Q2","강북구","미아동","BHC","1"
"2023Q2","강북구","미아동","가마치통닭수유","1"
"2023Q2","강북구","미아동","겉은바삭속은촉촉88켄터키","1"
"2023Q2","강북구","미아동","깻잎칩킨","1"
"2023Q2","강북구","미아동","네네치킨","1"
"2023Q2","강북구","미아동","늘봄닭강정","1"
"2023Q2","강북구","미아동","닭치GO","1"
"2023Q2","강북구","미아동","두부자통닭","1"
"2023Q2","강북구","미아동","또봉이통닭","1"
"2023Q2","강북구","미아동","맛닭꼬","1"
"2023Q2","강북구","미아동","멕시칸치킨","1"
"2023Q2","강북구","미아동","미소포차","1"
"2023Q2","강북구","미아동","본BOB치킨강정","1"
"2023Q2","강북구","미아동","본스치킨","1"
"2023Q2","강북구","미아동","옛날통닭","2"
"2023Q2","강북구","미아동","지코바치킨","1"
"2023Q2","강북구","미아동","치킨매니아","1"
"2023Q2","강북구","미아동","큰집닭강정","1"
"2023Q2","강북구","번1동","BBQ","1"
"2023Q2","강북구","번1동","계*돼지","1"
"2023Q2","강북구","번1동","교촌치킨","1"
"2023Q2","강북구","번1동","깜꼬치킨","1"
"2023Q2","강북구","번1동","네네치킨","1"
"2023Q2","강북구","번1동","동근이숯불두마리치킨","1"
"2023Q2","강북구","번1동","비에이치시","1"
"2023Q2","강북구","번1동","오늘통닭","1"
"2023Q2","강북구","번1동","전설의치킨","1"
"2023Q2","강북구","번1동","처갓집양념치킨","1"
"2023Q2","강북구","번1동","치킨마루번동점","1"
"2023Q2","강북구","번1동","큰집닭강정번동점","1"
"2023Q2","강북구","번2동","굽네치킨","1"
"2023Q2","강북구","번3동","BBQ","1"
"2023Q2","강북구","번3동","BHC","1"
"2023Q2","강북구","번3동","교촌치킨","1"
"2023Q2","강북구","번3동","또또닭강정번동점","1"
"2023Q2","강북구","번3동","또래오래","1"
"2023Q2","강북구","번3동","미친치킨&멘보샤","1"
"2023Q2","강북구","번3동","오븐마루","1"
"2023Q2","강북구","번3동","페리카나","1"
"2023Q2","강북구","번3동","호식이두마리치킨","1"
"2023Q2","강북구","삼각산동","60계치킨","1"
"2023Q2","강북구","삼각산동","BBQ","1"
"2023Q2","강북구","삼각산동","굽모닝오리,닭숯불바베큐","1"
"2023Q2","강북구","삼각산동","꼬꼬스토리","1"
"2023Q2","강북구","삼각산동","닭장수후라이드","1"
"2023Q2","강북구","삼각산동","바른치킨","1"
"2023Q2","강북구","삼각산동","블루지구이엔에스","1"
"2023Q2","강북구","삼각산동","아라치","1"
"2023Q2","강북구","삼각산동","오븐마루","1"
"2023Q2","강북구","삼각산동","자담치킨","1"
"2023Q2","강북구","삼각산동","잘만든치킨굿킨","1"
"2023Q2","강북구","삼각산동","장가통닭","1"
"2023Q2","강북구","삼각산동","치킨뱅이","1"
"2023Q2","강북구","삼각산동","푸라닭","1"
"2023Q2","강북구","삼양동","1번지통닭","1"
"2023Q2","강북구","삼양동","BBQ","1"
"2023Q2","강북구","삼양동","BHC","2"
"2023Q2","강북구","삼양동","가마로","1"
"2023Q2","강북구","삼양동","네네치킨","1"
"2023Q2","강북구","삼양동","닭어사","1"
"2023Q2","강북구","삼양동","두부자통닭","1"
"2023Q2","강북구","삼양동","스마일닭강정","1"
"2023Q2","강북구","삼양동","신통치킨","1"
"2023Q2","강북구","삼양동","정드린치킨","1"
"2023Q2","강북구","삼양동","큰집닭강정","1"
"2023Q2","강북구","삼양동","페리카나","1"
"2023Q2","강북구","삼양동","풍림소월","1"
"2023Q2","강북구","송중동","1988옛날통닭","1"
"2023Q2","강북구","송중동","88옛날통닭","1"
"2023Q2","강북구","송중동","88켄터키치킨","1"
"2023Q2","강북구","송중동","BBQ","1"
"2023Q2","강북구","송중동","BHC","1"
"2023Q2","강북구","송중동","겉은바삭속은촉촉88켄터키미아","1"
"2023Q2","강북구","송중동","교촌치킨","2"
"2023Q2","강북구","송중동","꼬꼬내","1"
"2023Q2","강북구","송중동","꼬꼬스토리","1"
"2023Q2","강북구","송중동","노랑통닭","1"
"2023Q2","강북구","송중동","대박치킨옛날통닭","1"
"2023Q2","강북구","송중동","또래오래","1"
"2023Q2","강북구","송중동","박군치킨","1"
"2023Q2","강북구","송중동","별난호프","1"
"2023Q2","강북구","송중동","블레드","1"
"2023Q2","강북구","송중동","언니네","1"
"2023Q2","강북구","송중동","에이디디","1"
"2023Q2","강북구","송중동","온누리치킨","1"
"2023Q2","강북구","송중동","잘만든치킨굿킨오패산점","1"
"2023Q2","강북구","송중동","정석닭강정","1"
"2023Q2","강북구","송중동","치킨뱅이","1"
"2023Q2","강북구","송중동","치킨영토","1"
"2023Q2","강북구","송중동","치킨처럼","1"
"2023Q2","강북구","송중동","치킨플러스","1"
"2023Q2","강북구","송중동","할매곱창앤감성닭발","1"
"2023Q2","강북구","송중동","후라이드참잘하는집","1"
"2023Q2","강북구","송천동","교촌치킨","1"
"2023Q2","강북구","송천동","굽네치킨","1"
"2023Q2","강북구","송천동","기영이숯불두마리치킨","1"
"2023Q2","강북구","송천동","꾸브라꼬숯불두마리치킨","1"
"2023Q2","강북구","송천동","디디치킨","1"
"2023Q2","강북구","송천동","딜리랩푸드","1"
"2023Q2","강북구","송천동","맛닭꼬","1"
"2023Q2","강북구","송천동","범프리카미아점","1"
"2023Q2","강북구","송천동","부어치킨","1"
"2023Q2","강북구","송천동","쁘이치킨","1"
"2023Q2","강북구","송천동","삼총사옛날통닭","1"
"2023Q2","강북구","송천동","순살만공격강북","1"
"2023Q2","강북구","송천동","옛날통닭","1"
"2023Q2","강북구","송천동","원조바베큐","1"
"2023Q2","강북구","송천동","인생닭강정미아사거리역점","1"
"2023Q2","강북구","송천동","지코바치킨","1"
"2023Q2","강북구","송천동","처갓집양념치킨","1"
"2023Q2","강북구","송천동","치킨박스미아","1"
"2023Q2","강북구","송천동","치킨주막","1"
"2023Q2","강북구","송천동","큰집닭강정","1"
"2023Q2","강북구","송천동","페리카나","1"
"2023Q2","강북구","송천동","한국통닭","1"
"2023Q2","강북구","송천동","핫꼬꼬","1"
"2023Q2","강북구","수유1동","1번지옛날통닭","1"
"2023Q2","강북구","수유1동","2010옛날통닭","1"
"2023Q2","강북구","수유1동","가마치통닭화계사점","1"
"2023Q2","강북구","수유1동","강정불패","1"
"2023Q2","강북구","수유1동","겉은바삭속은촉촉88켄터키","1"
"2023Q2","강북구","수유1동","교촌치킨","1"
"2023Q2","강북구","수유1동","맛나옛날통닭","1"
"2023Q2","강북구","수유1동","멕시카나치킨","1"
"2023Q2","강북구","수유1동","엉클스치킨","1"
"2023Q2","강북구","수유1동","와9이닭","1"
"2023Q2","강북구","수유1동","지코바치킨","1"
"2023Q2","강북구","수유1동","진미숯불닭갈비빨래골","1"
"2023Q2","강북구","수유1동","치킨마루수유동화계사점","1"
"2023Q2","강북구","수유1동","치킨앤","1"
"2023Q2","강북구","수유1동","치킨이야기","1"
"2023Q2","강북구","수유1동","치킨주막","1"
"2023Q2","강북구","수유1동","풍성식당","1"
"2023Q2","강북구","수유2동","1번지통닭","1"
"2023Q2","강북구","수유2동","88옛날통닭","1"
"2023Q2","강북구","수유2동","BBQ","1"
"2023Q2","강북구","수유2동","교촌치킨","1"
"2023Q2","강북구","수유2동","굽네치킨","1"
"2023Q2","강북구","수유2동","또봉이통닭","1"
"2023Q2","강북구","수유2동","맛닭꼬","1"
"2023Q2","강북구","수유2동","멕시칸치킨","1"
"2023Q2","강북구","수유2동","바사칸치킨","1"
"2023Q2","강북구","수유2동","빨간피자&깻잎두마리치킨","1"
"2023Q2","강북구","수유2동","송이치킨","1"
"2023Q2","강북구","수유2동","신통치킨","1"
"2023Q2","강북구","수유2동","쌤닭","1"
"2023Q2","강북구","수유2동","에스푸드빌","1"
"2023Q2","강북구","수유2동","자담치킨","1"
"2023Q2","강북구","수유2동","전설의치킨가","1"
"2023Q2","강북구","수유2동","지코바치킨","1"
"2023Q2","강북구","수유2동","청년치킨","1"
"2023Q2","강북구","수유2동","치킨42.195우이점","1"
"2023Q2","강북구","수유2동","큰집닭강정","1"
"2023Q2","강북구","수유2동","푸라닭","1"
"2023Q2","강북구","수유2동","피터팬피자&치킨","1"
"2023Q2","강북구","수유3동","60계치킨","1"
"2023Q2","강북구","수유3동","BHC","1"
"2023Q2","강북구","수유3동","가마치통닭가","1"
"2023Q2","강북구","수유3동","고바매치킨","1"
"2023Q2","강북구","수유3동","깜꼬치킨강북","1"
"2023Q2","강북구","수유3동","노랑통닭","1"
"2023Q2","강북구","수유3동","도담치킨","1"
"2023Q2","강북구","수유3동","둘둘치킨","1"
"2023Q2","강북구","수유3동","또봉이통닭&포차","1"
"2023Q2","강북구","수유3동","리킨치킨","1"
"2023Q2","강북구","수유3동","맛닭꼬","1"
"2023Q2","강북구","수유3동","명가옛날통닭","1"
"2023Q2","강북구","수유3동","미스터캐빈","1"
"2023Q2","강북구","수유3동","미쳐버린파닭","1"
"2023Q2","강북구","수유3동","바른치킨","1"
"2023Q2","강북구","수유3동","샵치킨","1"
"2023Q2","강북구","수유3동","아라치치킨","1"
"2023Q2","강북구","수유3동","엠나인푸드","1"
"2023Q2","강북구","수유3동","영미네","1"
"2023Q2","강북구","수유3동","오꾸꼬","1"
"2023Q2","강북구","수유3동","오븐에꾸운꼬꼬","1"
"2023Q2","강북구","수유3동","처갓집양념치킨","1"
"2023Q2","강북구","수유3동","치킨42.195","1"
"2023Q2","강북구","수유3동","티바두마리치킨","1"
"2023Q2","강북구","수유3동","페리카나","1"
"2023Q2","강북구","수유3동","호식이두마리치킨","1"
"2023Q2","강북구","우이동","교촌치킨","1"
"2023Q2","강북구","우이동","또래오래","2"
